V1,meta.name,author.year,meta.study.type,coder,key.title,group,discipline,meta.journal,study.name,study.journal,study.year,point.est,effect.measure,var,se,ci.hi,n,flag.group,flag.discipline,flag.study.year,flag.effect.measure,flag.est,flag.se,flag.var,flag.n,flag.ci.hi,total.flags,SJR,SJR.hand.coded,SJR.topic.cats,SJR.type,hif.thresh,hif,SE,Est,Analysis.Scale,Mhat.to.reproduce,Mhat.hi.to.reproduce,flip,Exposure..with.largest.sub.meta.analysis.,Outcome..with.largest.sub.meta.analysis.,Reported.pooled.estimate,Reported.CI.hi,Data.source,EstF,Pval.One,Pval.Two,signif,affirm,Eta.AllEsts,EtaInv.AllEsts,VarEtaInv.AllEsts,LoEtaInv.AllEsts,HiEtaInv.AllEsts,LogEta.AllEsts,VarLogEta.AllEsts,LoLogEta.AllEsts,HiLogEta.AllEsts,shapiro.pval.AllEsts,n.coders,coders,status,use,randomly.chosen,Eta,EtaInv,VarEtaInv,LoEtaInv,HiEtaInv,LogEta,VarLogEta,LoLogEta,HiLogEta,shapiro.pval,group.pretty,Qi,early.within,small.SE.within,year.rk,n.first.yr,first2,n.first2,X,Sval.Est,Sval.CI,Mhat.Worst,Mhat.Worst.Lo,Mhat.Worst.Hi,Mhat.Worst.Pval,Mhat,Mhat.Lo,Mhat.Hi,Mhat.Pval,Sval.Est.Num,Sval.CI.Num
1070,25111792,Liang 2014,All observational,mbm,,plos,med,,11,,,0.019802627,log.or,0.09227769,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.303772431270515,0.019802627,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.019802627,0.474011751780232,0.948023503560464,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.428571428571429,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1071,25111792,Liang 2014,All observational,mbm,,plos,med,,38,,,0.207014169,log.or,0.09634114,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.310388691804325,0.207014169,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.207014169,0.252401592330826,0.504803184661651,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.619047619047619,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1072,25111792,Liang 2014,All observational,mbm,,plos,med,,13,,,0.536493371,log.or,0.1529103,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.391037466235654,0.536493371,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.536493371,0.0850357124793567,0.170071424958713,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.857142857142857,,FALSE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1073,25111792,Liang 2014,All observational,mbm,,plos,med,,14,,,0.693147181,log.or,0.1469822,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.38338257654724,0.693147181,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.693147181,0.0353049791851699,0.0706099583703399,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.928571428571429,,FALSE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1074,25111792,Liang 2014,All observational,mbm,,plos,med,,42,,,0.39877612,log.or,0.160829,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.401034911198514,0.39877612,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.39877612,0.160021969264507,0.320043938529013,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.761904761904762,,FALSE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1075,25111792,Liang 2014,All observational,mbm,,plos,med,,7,,,0.797507196,log.or,0.06792805,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.260630101868529,0.797507196,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.797507196,0.00110698153045885,0.0022139630609177,1,TRUE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.976190476190476,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1076,25111792,Liang 2014,All observational,mbm,,plos,med,,30,,,-0.494296322,log.or,0.07143749,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.267277926510963,-0.494296322,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,-0.494296322,0.967797944458927,0.0644041110821454,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.0714285714285714,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1077,25111792,Liang 2014,All observational,mbm,,plos,med,,4,,,-0.446287103,log.or,0.09206829,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.303427569610937,-0.446287103,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,-0.446287103,0.929329994183765,0.14134001163247,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.0952380952380952,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1078,25111792,Liang 2014,All observational,mbm,,plos,med,,3,,,0.029558802,log.or,0.104349,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.323030958268708,0.029558802,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.029558802,0.463545846095523,0.927091692191046,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.452380952380952,,FALSE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1079,25111792,Liang 2014,All observational,mbm,,plos,med,,6,,,-0.162518929,log.or,0.2917248,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.540115543194232,-0.162518929,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,-0.162518929,0.618253327376215,0.763493345247569,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.30952380952381,,FALSE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
1080,25111792,Liang 2014,All observational,mbm,,plos,med,,34,,,0.122217633,log.or,0.0189525,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.1376680790888,0.122217633,log.or,1.09414424481084,1.24616312124668,FALSE,A specific genetic polymorphism,Risk of asthma,1.07,1.17,scraped,0.122217633,0.187332158758926,0.374664317517852,0,FALSE,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,3,lm mbm tb,slightly discrepant,TRUE,1,0.652934298821354,1.53154766383869,1.8726949220443,-1.15059335161075,4.21368867928813,-0.426278769130069,0.798373289125454,-2.17754063239254,1.32498309413241,0.996016526370255,PLOS One,0.5,,TRUE,,1,,1,11,Not possible,1.00006610529211,-0.00567419276300079,-0.117120627128521,0.105772241602519,0.917645201831164,0.0893478426681553,-0.0449089955125615,0.223604680848872,0.18560164786297,Inf,1.00006610529211
2086,25225888,Xiao 2014,All observational,lm,,plos,med,,pereira2005,,2005,1.23,or,,,2.68,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.397355579633879,0.207014169384326,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.207014169384326,0.301190475098258,0.602380950196515,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,0,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.660377358490566,FALSE,FALSE,6,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2087,25225888,Xiao 2014,All observational,lm,,plos,med,,santos2012,,2012,1.06,or,,,1.57,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.200415270043047,0.0582689081239758,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.0582689081239758,0.385624759228229,0.771249518456458,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.471698113207547,FALSE,TRUE,13,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2088,25225888,Xiao 2014,All observational,lm,,plos,med,,sachse2002,,2002,1.09,or,,,1.38,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.120362315220512,0.0861776962410524,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.0861776962410524,0.237000090121462,0.474000180242924,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.547169811320755,TRUE,TRUE,3,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2089,25225888,Xiao 2014,All observational,lm,,plos,med,,pereira2005,,2005,0.82,or,,,2.14,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.489425711555974,-0.198450938723838,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,-0.198450938723838,0.657436591439595,0.685126817120809,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,0,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.207547169811321,FALSE,FALSE,6,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2090,25225888,Xiao 2014,All observational,lm,,plos,med,,pereira2005,,2005,1.47,or,,,3.1,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.380690521145241,0.385262400790645,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.385262400790645,0.155766770133809,0.311533540267618,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.773584905660377,FALSE,FALSE,6,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2091,25225888,Xiao 2014,All observational,lm,,plos,med,,wang2002,,2002,1.2,or,,,1.55,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.130580651560932,0.182321556793955,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.182321556793955,0.0813215464849867,0.162643092969973,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.641509433962264,TRUE,TRUE,3,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2092,25225888,Xiao 2014,All observational,lm,,plos,med,,tamaki2011,,2011,1.12,or,,,1.68,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.206873754470195,0.113328685307003,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.113328685307003,0.291909237414225,0.583818474828449,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.566037735849057,FALSE,FALSE,12,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2093,25225888,Xiao 2014,All observational,lm,,plos,med,,roupret2007,,2007,1.37,or,,,1.92,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.172204412357537,0.314810739840034,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.314810739840034,0.0337655935653169,0.0675311871306339,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.735849056603774,FALSE,TRUE,8,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2094,25225888,Xiao 2014,All observational,lm,,plos,med,,ozawa2002,,2002,0.76,or,,,1.22,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.2414777558058,-0.27443684570176,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,-0.27443684570176,0.872124044806523,0.255751910386955,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.132075471698113,TRUE,FALSE,3,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2095,25225888,Xiao 2014,All observational,lm,,plos,med,,wang2008,,2008,0.6,or,,,0.93,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.22360356332466,-0.510825623765991,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,-0.510825623765991,0.988829349691212,0.0223413006175766,1,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.0566037735849057,FALSE,FALSE,9,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2096,25225888,Xiao 2014,All observational,lm,,plos,med,,pereira2005,,2005,2.45,or,,,6.29,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.481066516320185,0.896088024556636,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.896088024556636,0.0312514492700403,0.0625028985400806,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,0,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.962264150943396,FALSE,FALSE,6,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2097,25225888,Xiao 2014,All observational,lm,,plos,med,,nowell2002,,2002,0.71,or,,,0.97,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.159202466944969,-0.342490308946776,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,-0.342490308946776,0.98427325074874,0.0314534985025194,1,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.113207547169811,TRUE,TRUE,3,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2098,25225888,Xiao 2014,All observational,lm,,plos,med,,tsukino2004,,2004,1.08,or,,,1.59,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.197336776668769,0.0769610411361284,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.0769610411361284,0.348268838846688,0.696537677693376,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.528301886792453,TRUE,TRUE,5,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2099,25225888,Xiao 2014,All observational,lm,,plos,med,,syamala2010,,2010,1.24,or,,,1.8,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.19014394561573,0.215111379616945,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.215111379616945,0.128962725022111,0.257925450044223,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.679245283018868,FALSE,TRUE,11,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
2100,25225888,Xiao 2014,All observational,lm,,plos,med,,boccia2007,,2007,1.4,or,,,2.2,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.230608892463463,0.336472236621213,log-ratio,1.11419827085397,1.22760869952306,FALSE,A specific genetic polymorphism,Overall cancer risk,1.11,1.21,scraped,0.336472236621213,0.0722742816674199,0.14454856333484,0,FALSE,0.410261216917698,2.43747144200718,2.14690560574401,-0.434331036643291,5.30927392065764,-0.890961207721611,0.361354841431356,-2.06915038736001,0.287227971916791,0.566992185959317,3,lm mbm tb,slightly discrepant,TRUE,1,0.441219677250998,2.26644470217299,1.92385574380839,-0.45208663235229,4.98497603669827,-0.818212393207019,0.374526239068076,-2.01768191122299,0.381257124808949,0.603106822490478,PLOS One,0.754716981132076,FALSE,FALSE,8,2,FALSE,2,15,27.0932242142897,1.11487519943768,-0.0101802826792303,-0.0829770840081928,0.0626165186497322,0.777336952677323,0.109569360092275,0.00618020568442704,0.212958514500122,0.038288865448429,27.0932242142897,1.11487519943768
