study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di
245,0.39747917462956,-0.849813649447648,1.98421695158642,-0.876717975591848,-0.876717975591848,-0.842631359305515,0.983168217635626,1,100,1,no,,,FALSE,FALSE,1
248,0.434207555208725,-0.785206567315473,1.98421695158642,-0.913617351448362,-0.913617351448362,-0.765254698435193,0.949826239035268,1,100,1,no,,,FALSE,FALSE,1
249,0.803285464344326,0.249766487137576,1.98421695158642,0.0156555226319532,0.0156555226319532,0.256263716235901,1.05270311545368,1,100,1,no,,,FALSE,FALSE,1
251,0.874517331415701,-0.158332487689417,1.98421695158642,-0.0503270160182241,-0.0503270160182241,-0.162929376381557,1.05890919555578,1,100,1,no,,,FALSE,FALSE,1
253,0.417450239201084,0.814260145596749,1.98421695158642,0.977732308950942,0.977732308950942,0.911823039370917,1.25399200009263,1,100,1,no,,,FALSE,FALSE,1
254,0.0539762461874016,-1.95023525990584,1.98421695158642,-3.2079312293651,-3.2079312293651,-2.03641028286898,1.09032646691135,1,100,1,no,,,FALSE,FALSE,1
255,0.725707515122979,-0.351838046127025,1.98421695158642,0.0652134849904598,0.0652134849904598,-0.310282500917229,0.777730204796885,1,100,1,no,,,FALSE,FALSE,1
257,0.0979192641390195,1.67080228752382,1.98421695158642,1.92978461090682,1.92978461090682,1.66812203182549,0.996794227633516,1,100,1,no,,,FALSE,FALSE,1
259,0.429384974594532,0.79349885891123,1.98421695158642,0.847784162511342,0.847784162511342,0.761579032247301,0.921164820979161,1,100,1,no,,,FALSE,FALSE,1
260,0.0992265541186941,-1.66424047717484,1.98421695158642,-1.84187283910593,-1.84187283910593,-1.4668123975614,0.776813890560243,1,100,1,no,,,FALSE,FALSE,1
262,0.856069385129298,-0.181853684629053,1.98421695158642,0.100914939988144,0.100914939988144,-0.154712994053291,0.723784655616209,1,100,1,no,,,FALSE,FALSE,1
265,0.791274900168207,-0.265371738412749,1.98421695158642,1.15475440007349,1.15475440007349,-0.247268116339157,0.868214234697861,1,100,1,no,,,FALSE,FALSE,1
266,0.309036469600086,1.0224998674568,1.98421695158642,1.4373221335035,1.4373221335035,1.05139743775792,1.05732209512084,1,100,1,no,,,FALSE,FALSE,1
267,0.159143119045082,1.41864470875364,1.98421695158642,0.684812015105027,0.684812015105027,1.56663180020665,1.21951343866371,1,100,1,no,,,FALSE,FALSE,1
268,0.687679482643881,-0.403187830679087,1.98421695158642,-1.1336356598146,-1.1336356598146,-0.370850523861091,0.84602454452663,1,100,1,no,,,FALSE,FALSE,1
269,0.00550698476163115,-2.83806328163286,1.98421695158642,-1.82030114016116,-1.82030114016116,-3.13535199229685,1.2204737940573,1,100,1,no,,,TRUE,FALSE,1
271,0.717942955380071,-0.362242474888863,1.98421695158642,0.535617605068163,0.535617605068163,-0.329347223514445,0.826626394709214,1,100,1,no,,,FALSE,FALSE,1
273,0.295214376984794,1.05232028499304,1.98421695158642,-0.229538008919503,-0.229538008919503,1.15207628112448,1.19857878597456,1,100,1,no,,,FALSE,FALSE,1
276,0.0544326545410883,1.94647188210294,1.98421695158642,3.80988056782475,3.80988056782475,2.18242803410948,1.25713985335286,1,100,1,no,,,FALSE,FALSE,1
282,0.278685651093925,1.08925542162212,1.98421695158642,1.11790409788644,1.11790409788644,0.987410996469996,0.821743842486009,1,100,1,no,,,FALSE,FALSE,1
287,0.0464808640678869,-2.01626822585242,1.98421695158642,-2.98449631839855,-2.98449631839855,-2.14517140745347,1.13195037338079,1,100,1,no,,,TRUE,FALSE,1
288,0.0103229625308091,-2.61479950588704,1.98421695158642,-1.62451839092806,-1.62451839092806,-2.37109405864986,0.822281986015086,1,100,1,no,,,TRUE,FALSE,1
290,0.276196309952815,1.09494764725675,1.98421695158642,-0.27670737292419,-0.27670737292419,1.0429942011934,0.907354668771997,1,100,1,no,,,FALSE,FALSE,1
291,0.952029057030025,-0.0603115875312157,1.98421695158642,0.228971351309335,0.228971351309335,-0.0646041133048429,1.14741050024876,1,100,1,no,,,FALSE,FALSE,1
292,0.0527563142240558,1.96042842529158,1.98421695158642,0.922299630749401,0.922299630749401,2.13403001991659,1.1849473853624,1,100,1,no,,,FALSE,FALSE,1
293,0.479269904081378,0.710167308135596,1.98421695158642,-0.86152619606168,-0.86152619606168,0.697557284651764,0.964802465692305,1,100,1,no,,,FALSE,FALSE,1
294,0.748617121451573,-0.321357279989951,1.98421695158642,-0.405775207378271,-0.405775207378271,-0.306834704009991,0.911659518509742,1,100,1,no,,,FALSE,FALSE,1
295,0.0969500418166014,-1.67571321990978,1.98421695158642,-1.52035053291526,-1.52035053291526,-1.64874843789961,0.968075886191385,1,100,1,no,,,FALSE,FALSE,1
297,0.148965333539081,-1.45452036390225,1.98421695158642,-1.20297696138843,-1.20297696138843,-1.38941424007101,0.912481103399062,1,100,1,no,,,FALSE,FALSE,1
298,0.976247014253271,-0.0298497000685293,1.98421695158642,0.14604747722974,0.14604747722974,-0.0304774433400131,1.04250253995306,1,100,1,no,,,FALSE,FALSE,1
299,0.664181274229196,-0.435453400870223,1.98421695158642,-0.521415002065649,-0.521415002065649,-0.367902777878208,0.713810218202589,1,100,1,no,,,FALSE,FALSE,1
300,0.0165405175318918,-2.43825616405794,1.98421695158642,-1.41703822604887,-1.41703822604887,-2.71011358925459,1.23542483128121,1,100,1,no,,,TRUE,FALSE,1
302,0.603151871164942,0.521545180093243,1.98421695158642,-0.263571346552673,-0.263571346552673,0.521599137090523,1.00020692277651,1,100,1,no,,,FALSE,FALSE,1
303,0.768064774133467,0.295718057606092,1.98421695158642,-0.191434707876145,-0.191434707876145,0.301025249302953,1.03621567978606,1,100,1,no,,,FALSE,FALSE,1
305,0.358163462418457,-0.923169379293258,1.98421695158642,0.988116848828103,0.988116848828103,-0.86901282786872,0.886113989097154,1,100,1,no,,,FALSE,FALSE,1
307,4.59734120437298e-05,-4.26375451524823,1.98421695158642,-3.90945965778411,-3.90945965778411,-4.1720609427241,0.957451762013235,1,100,1,no,,,TRUE,FALSE,1
308,0.476290140297694,0.715002683883405,1.98421695158642,0.763951355927368,0.763951355927368,0.67240868758483,0.884405200894618,1,100,1,no,,,FALSE,FALSE,1
309,0.189856068428107,1.32006908890743,1.98421695158642,1.94468812440182,1.94468812440182,1.43754679668314,1.18590707289369,1,100,1,no,,,FALSE,FALSE,1
312,3.13466558007245e-05,-4.36435508815946,1.98421695158642,-2.49317389319972,-2.49317389319972,-4.3332263041043,0.985785862824545,1,100,1,no,,,TRUE,FALSE,1
313,0.0695025380992849,1.83503870050408,1.98421695158642,1.96967052907354,1.96967052907354,1.60924888581998,0.76905248273674,1,100,1,no,,,FALSE,FALSE,1
314,0.429411520715298,0.793453063898171,1.98421695158642,-1.00829660481358,-1.00829660481358,0.787962066619806,0.986207130247485,1,100,1,no,,,FALSE,FALSE,1
315,0.986059213489056,0.017517266384344,1.98421695158642,-0.191284813536433,-0.191284813536433,0.0186171807950547,1.12952322168403,1,100,1,no,,,FALSE,FALSE,1
317,0.460428324365605,0.741031690800957,1.98421695158642,1.131866294173,1.131866294173,0.771266749678719,1.08326735325009,1,100,1,no,,,FALSE,FALSE,1
318,0.0717848423282733,-1.81997316421903,1.98421695158642,-1.14354346680904,-1.14354346680904,-1.79060533930766,0.967987572653367,1,100,1,no,,,FALSE,FALSE,1
321,0.190826185394288,-1.31715805687545,1.98421695158642,-1.39371035374982,-1.39371035374982,-1.31187902715625,0.992000275447209,1,100,1,no,,,FALSE,FALSE,1
322,0.959518297635184,0.0508867460420991,1.98421695158642,1.21104134319091,1.21104134319091,0.048910709635859,0.923843837944421,1,100,1,no,,,FALSE,FALSE,1
323,0.0296794570121213,-2.20623658760178,1.98421695158642,-2.99177261460365,-2.99177261460365,-2.28802268453588,1.07551503724805,1,100,1,no,,,TRUE,FALSE,1
324,0.389159283714392,0.864946370767845,1.98421695158642,1.38550884033345,1.38550884033345,0.879721293037723,1.03445557921725,1,100,1,no,,,FALSE,FALSE,1
325,0.0106382656281836,-2.6037810667832,1.98421695158642,-1.24689047793469,-1.24689047793469,-2.52122132611239,0.937590103384446,1,100,1,no,,,TRUE,FALSE,1
327,0.0772123816007657,-1.78568379379078,1.98421695158642,-1.27715030842361,-1.27715030842361,-1.8086331003465,1.0258688318079,1,100,1,no,,,FALSE,FALSE,1
328,0.455161382977853,0.749786531778434,1.98421695158642,0.605901514827187,0.605901514827187,0.753277500120647,1.00933357717251,1,100,1,no,,,FALSE,FALSE,1
329,0.327900132742828,0.983211485193466,1.98421695158642,1.7166134922815,1.7166134922815,0.901038197518853,0.839832193565634,1,100,1,no,,,FALSE,FALSE,1
330,0.259448097182373,-1.13420351176559,1.98421695158642,-1.45374048737274,-1.45374048737274,-1.07580250041042,0.899669760737149,1,100,1,no,,,FALSE,FALSE,1
331,0.0845682469499264,1.74226136253463,1.98421695158642,1.68957406869426,1.68957406869426,1.54870202831686,0.790149233583929,1,100,1,no,,,FALSE,FALSE,1
334,0.808706162202499,0.242743695910378,1.98421695158642,0.603920670774639,0.603920670774639,0.255987063760606,1.11209046653091,1,100,1,no,,,FALSE,FALSE,1
335,0.553985347191597,0.593822389508999,1.98421695158642,1.85688694763715,1.85688694763715,0.602541442750401,1.02958145070193,1,100,1,no,,,FALSE,FALSE,1
336,0.265186691430617,1.12055874293419,1.98421695158642,0.841950339073767,0.841950339073767,1.19115714112279,1.12997506630131,1,100,1,no,,,FALSE,FALSE,1
339,0.335290777778199,0.968226381796071,1.98421695158642,-0.188438329390448,-0.188438329390448,0.930644302578429,0.923875865222428,1,100,1,no,,,FALSE,FALSE,1
341,0.118304058500552,1.57561858115712,1.98421695158642,-0.328567373453691,-0.328567373453691,1.49179148742111,0.896425210154178,1,100,1,no,,,FALSE,FALSE,1
342,0.0626541009150714,1.88286841571324,1.98421695158642,0.492767808661182,0.492767808661182,1.73845360994729,0.852484068571752,1,100,1,no,,,FALSE,FALSE,1
343,0.117029929534918,1.58116553850778,1.98421695158642,1.82473073605378,1.82473073605378,1.7335741901854,1.20207117829895,1,100,1,no,,,FALSE,FALSE,1
344,0.949229030221736,-0.0638366286277715,1.98421695158642,-0.809932855183038,-0.809932855183038,-0.0651821009944091,1.0425978478893,1,100,1,no,,,FALSE,FALSE,1
345,0.0617721797895436,1.88934242818579,1.98421695158642,0.798464868935868,0.798464868935868,1.86485990328931,0.974251464957786,1,100,1,no,,,FALSE,FALSE,1
346,0.0129658182392128,-2.53050095963229,1.98421695158642,-2.3214335575065,-2.3214335575065,-2.53386679024021,1.0026619780943,1,100,1,no,,,TRUE,FALSE,1
350,0.735902758178757,-0.338234441854525,1.98421695158642,-0.745417881694808,-0.745417881694808,-0.311146899736296,0.846243406820861,1,100,1,no,,,FALSE,FALSE,1
352,0.805285033530283,0.247174513883617,1.98421695158642,1.06012217772298,1.06012217772298,0.23839190396589,0.930198483298689,1,100,1,no,,,FALSE,FALSE,1
353,0.539049600148162,0.616393557222539,1.98421695158642,1.94375833981456,1.94375833981456,0.62316501981922,1.02209191468348,1,100,1,no,,,FALSE,FALSE,1
355,0.125492257712826,-1.54518497427124,1.98421695158642,-0.0640363245329549,-0.0640363245329549,-1.51247485890059,0.95811000664442,1,100,1,no,,,FALSE,FALSE,1
356,0.904486367353738,-0.120303726516649,1.98421695158642,-0.332429846483296,-0.332429846483296,-0.103342297143845,0.737900936686359,1,100,1,no,,,FALSE,FALSE,1
360,0.665264478491834,-0.433956214269896,1.98421695158642,-1.46182511704408,-1.46182511704408,-0.380884178902964,0.770360565078206,1,100,1,no,,,FALSE,FALSE,1
361,0.384091623514943,0.874261782364539,1.98421695158642,0.546977783109945,0.546977783109945,0.865489235554957,0.980032218966015,1,100,1,no,,,FALSE,FALSE,1
362,0.614173068936635,-0.50572619626592,1.98421695158642,0.399642662363067,0.399642662363067,-0.555162026411163,1.20505981386519,1,100,1,no,,,FALSE,FALSE,1
365,0.516205286284015,0.651543615193662,1.98421695158642,1.2830433132663,1.2830433132663,0.653003795253374,1.00448723995366,1,100,1,no,,,FALSE,FALSE,1
367,0.14760601265377,1.45945409223959,1.98421695158642,2.68531203166714,2.68531203166714,1.33393137464122,0.83538389357397,1,100,1,no,,,FALSE,FALSE,1
368,0.40284393978631,-0.840158582049538,1.98421695158642,-1.18566615826879,-1.18566615826879,-0.828227850191058,0.971800513599951,1,100,1,no,,,FALSE,FALSE,1
369,0.181962833452899,-1.34417856821661,1.98421695158642,-0.797893618282486,-0.797893618282486,-1.3769471363479,1.04935056579989,1,100,1,no,,,FALSE,FALSE,1
370,0.124446665496514,-1.54952444977658,1.98421695158642,-1.81145830261772,-1.81145830261772,-1.40651658036889,0.823934798706326,1,100,1,no,,,FALSE,FALSE,1
371,0.0785295102682221,1.77766480453837,1.98421695158642,1.77219166724836,1.77219166724836,1.82979561671633,1.05951087256293,1,100,1,no,,,FALSE,FALSE,1
374,0.0778386824766843,-1.78185674044535,1.98421695158642,-1.04105689988535,-1.04105689988535,-1.72444550316912,0.936598331423027,1,100,1,no,,,FALSE,FALSE,1
375,0.0248558413046721,-2.27832941558459,1.98421695158642,-1.08834791387967,-1.08834791387967,-1.96876714007863,0.746716365091524,1,100,1,no,,,TRUE,FALSE,1
376,0.78357109733264,0.275415448157028,1.98421695158642,0.672020696854962,0.672020696854962,0.26364904406684,0.916380437191608,1,100,1,no,,,FALSE,FALSE,1
377,0.127495364309829,1.53695081757879,1.98421695158642,0.797951355016981,0.797951355016981,1.56469912206326,1.03643420448318,1,100,1,no,,,FALSE,FALSE,1
380,0.290823438676657,1.06199127218963,1.98421695158642,1.74730858362211,1.74730858362211,0.978377545684804,0.848732941378284,1,100,1,no,,,FALSE,FALSE,1
381,0.10292063206789,1.64606939796142,1.98421695158642,0.541293163755785,0.541293163755785,1.58536288307404,0.927600748184094,1,100,1,no,,,FALSE,FALSE,1
383,0.825952972569072,-0.220477962859628,1.98421695158642,-1.21507321888722,-1.21507321888722,-0.236370641668795,1.14936162641143,1,100,1,no,,,FALSE,FALSE,1
385,0.667109751493125,0.431407963509696,1.98421695158642,-1.34064598043291,-1.34064598043291,0.441909264769418,1.04927638390752,1,100,1,no,,,FALSE,FALSE,1
387,0.580507672600148,0.55447000343415,1.98421695158642,-0.765276532571294,-0.765276532571294,0.576373966395111,1.08056924072837,1,100,1,no,,,FALSE,FALSE,1
390,0.526721031690364,0.635265263188538,1.98421695158642,1.55288395944956,1.55288395944956,0.658737970050431,1.07526417746988,1,100,1,no,,,FALSE,FALSE,1
392,0.134593995240291,1.5085681376614,1.98421695158642,0.67004882932872,0.67004882932872,1.41454465695439,0.879231954757206,1,100,1,no,,,FALSE,FALSE,1
395,0.133846152652609,1.51150197248727,1.98421695158642,0.692012249856024,0.692012249856024,1.41555501162711,0.877073656427187,1,100,1,no,,,FALSE,FALSE,1
396,0.236844885710242,1.19012121504588,1.98421695158642,1.39914516034443,1.39914516034443,1.0090678335781,0.718883193479481,1,100,1,no,,,FALSE,FALSE,1
397,0.312759567673766,1.01462151521807,1.98421695158642,2.91697794740539,2.91697794740539,1.10178552429892,1.17919597887042,1,100,1,no,,,FALSE,FALSE,1
398,0.0823617063495341,1.75494882336658,1.98421695158642,1.65577039076117,1.65577039076117,1.86559286632171,1.13006866311989,1,100,1,no,,,FALSE,FALSE,1
400,0.580072875601577,-0.555108045751456,1.98421695158642,0.192554758316684,0.192554758316684,-0.541138364669465,0.950301917601828,1,100,1,no,,,FALSE,FALSE,1
401,0.693973020652033,0.394618894243286,1.98421695158642,0.388327165537536,0.388327165537536,0.397141230125532,1.01282451036699,1,100,1,no,,,FALSE,FALSE,1
403,0.544452131959099,0.608193235127141,1.98421695158642,0.639902943198851,0.639902943198851,0.610296410708473,1.0069281008904,1,100,1,no,,,FALSE,FALSE,1
404,0.583657925874983,0.549853929043574,1.98421695158642,1.02639701286984,1.02639701286984,0.581414234365916,1.11808972081094,1,100,1,no,,,FALSE,FALSE,1
405,0.093788845664691,-1.6920128293584,1.98421695158642,-1.41994468579788,-1.41994468579788,-1.70649692976066,1.01719383460191,1,100,1,no,,,FALSE,FALSE,1
406,0.717982279545006,-0.362189682090875,1.98421695158642,-0.0974982762282819,-0.0974982762282819,-0.343252966211327,0.89816566615682,1,100,1,no,,,FALSE,FALSE,1
407,0.058113366366865,1.91706048933699,1.98421695158642,2.19291536611804,2.19291536611804,1.85003219974876,0.931294293390194,1,100,1,no,,,FALSE,FALSE,1
408,0.476388470305143,0.714842852340286,1.98421695158642,2.035784931554,2.035784931554,0.76898343162124,1.15721167680164,1,100,1,no,,,FALSE,FALSE,1
409,0.0919103861394449,1.70191143837853,1.98421695158642,0.328938111678691,0.328938111678691,1.60421847798926,0.888491166831109,1,100,1,no,,,FALSE,FALSE,1
410,0.221802680201072,1.2294887058995,1.98421695158642,2.71612335431815,2.71612335431815,1.25310789614978,1.03879020490257,1,100,1,no,,,FALSE,FALSE,1
411,0.549079740340403,0.601201742280313,1.98421695158642,0.604457698982339,0.604457698982339,0.649546111174563,1.16729201045012,1,100,1,no,,,FALSE,FALSE,1
412,0.932785796745188,0.0845551659075009,1.98421695158642,0.345031888696484,0.345031888696484,0.0890526049307825,1.10920792427366,1,100,1,no,,,FALSE,FALSE,1
413,0.0326597820124279,-2.1666669196063,1.98421695158642,-1.32710536936462,-1.32710536936462,-2.34410446937379,1.17049515558634,1,100,1,no,,,TRUE,FALSE,1
415,0.298578585200756,-1.04497665908758,1.98421695158642,-0.341239527502985,-0.341239527502985,-1.07948386432843,1.06713442481315,1,100,1,no,,,FALSE,FALSE,1
416,4.28380965327467e-05,-4.28241639941887,1.98421695158642,-4.71599556229909,-4.71599556229909,-4.60878810151273,1.15823236115517,1,100,1,no,,,TRUE,FALSE,1
417,0.182385608928617,1.34286750987326,1.98421695158642,0.430636084103115,0.430636084103115,1.44664663091621,1.16053592052783,1,100,1,no,,,FALSE,FALSE,1
418,0.129141384213838,1.53026067158943,1.98421695158642,1.20347127313385,1.20347127313385,1.41047405128469,0.849570390659733,1,100,1,no,,,FALSE,FALSE,1
419,0.966982646920398,-0.0414977708437722,1.98421695158642,1.23351506186088,1.23351506186088,-0.0420749373985537,1.02801019271054,1,100,1,no,,,FALSE,FALSE,1
420,0.831011741705099,-0.213968434191747,1.98421695158642,1.04618454847293,1.04618454847293,-0.208197823400589,0.946788453019168,1,100,1,no,,,FALSE,FALSE,1
421,0.164396312132703,1.40081432889835,1.98421695158642,2.22101789133145,2.22101789133145,1.43482616280967,1.04914960907751,1,100,1,no,,,FALSE,FALSE,1
422,0.566600047579092,0.57499366725319,1.98421695158642,1.59548557066966,1.59548557066966,0.620778853350151,1.16559508007951,1,100,1,no,,,FALSE,FALSE,1
423,0.826982357227446,0.219152614552095,1.98421695158642,0.0198537229798759,0.0198537229798759,0.233593682138897,1.13613220988458,1,100,1,no,,,FALSE,FALSE,1
424,0.135051657566238,-1.50677900389878,1.98421695158642,-2.53280864408173,-2.53280864408173,-1.25668488309953,0.695590531928055,1,100,1,no,,,FALSE,FALSE,1
425,0.117177271962682,-1.58052162566222,1.98421695158642,-0.602270294096774,-0.602270294096774,-1.63643320729904,1.07200221489033,1,100,1,no,,,FALSE,FALSE,1
427,0.899745512282741,0.126306453364145,1.98421695158642,0.827127011490159,0.827127011490159,0.132059479474786,1.09317094765742,1,100,1,no,,,FALSE,FALSE,1
428,0.882846078552388,-0.147743004353493,1.98421695158642,-0.14982231086835,-0.14982231086835,-0.158323238191333,1.14835317518792,1,100,1,no,,,FALSE,FALSE,1
429,0.00972355909081898,-2.63661202197114,1.98421695158642,-3.26254548368776,-3.26254548368776,-2.88680331926885,1.19878675528399,1,100,1,no,,,TRUE,FALSE,1
430,0.0748076429578982,-1.80062108183592,1.98421695158642,-0.579711712230041,-0.579711712230041,-1.75293293270961,0.947732861173322,1,100,1,no,,,FALSE,FALSE,1
431,0.0503083276958519,-1.98150130824475,1.98421695158642,-1.93593194798742,-1.93593194798742,-1.84705988345295,0.868906858068181,1,100,1,no,,,FALSE,FALSE,1
433,0.41485649148897,-0.818818800167415,1.98421695158642,-0.472581369189845,-0.472581369189845,-0.836689212208373,1.04412556122232,1,100,1,no,,,FALSE,FALSE,1
436,0.110842263424837,-1.60881031249938,1.98421695158642,-1.93005319568718,-1.93005319568718,-1.49789678346625,0.866870239607238,1,100,1,no,,,FALSE,FALSE,1
438,0.0889858615162698,-1.71765599316521,1.98421695158642,-1.42027016337852,-1.42027016337852,-1.83853845269188,1.145705655486,1,100,1,no,,,FALSE,FALSE,1
439,0.115759355521067,1.58674516606805,1.98421695158642,1.69957316977138,1.69957316977138,1.69530242979955,1.14151073772832,1,100,1,no,,,FALSE,FALSE,1
440,0.619739087958113,-0.497785601295801,1.98421695158642,-1.27337083386706,-1.27337083386706,-0.505171546632202,1.0298953612997,1,100,1,no,,,FALSE,FALSE,1
442,0.0810639991003651,1.76254174852408,1.98421695158642,0.661450943394863,0.661450943394863,1.77273685112365,1.01160209506267,1,100,1,no,,,FALSE,FALSE,1
445,0.000748910538470685,-3.47930642061824,1.98421695158642,-2.28894885343374,-2.28894885343374,-3.7132484534238,1.13899721102588,1,100,1,no,,,TRUE,FALSE,1
448,0.251379314540721,1.15375274324688,1.98421695158642,0.0403872265649881,0.0403872265649881,1.15431373978206,1.00097270914747,1,100,1,no,,,FALSE,FALSE,1
449,0.29009773206668,-1.06359920409461,1.98421695158642,0.134110581182993,0.134110581182993,-1.04904555410631,0.972820441669134,1,100,1,no,,,FALSE,FALSE,1
450,0.0814268329970756,-1.7604087717035,1.98421695158642,-1.83504474568529,-1.83504474568529,-1.69785313721172,0.930193274458635,1,100,1,no,,,FALSE,FALSE,1
451,0.135280257468595,1.50588712186496,1.98421695158642,1.8857802039129,1.8857802039129,1.52239011028507,1.02203806134974,1,100,1,no,,,FALSE,FALSE,1
452,0.392682938351361,-0.8585132763737,1.98421695158642,-0.491051781011083,-0.491051781011083,-0.841566733831193,0.960910831181487,1,100,1,no,,,FALSE,FALSE,1
454,0.00481654919019212,-2.88410373305794,1.98421695158642,-2.2399389994023,-2.2399389994023,-2.6869229907408,0.867937964869564,1,100,1,no,,,TRUE,FALSE,1
457,0.449716489014768,-0.7588982713453,1.98421695158642,-2.01385448979378,-2.01385448979378,-0.743461404070512,0.959731452823945,1,100,1,no,,,FALSE,FALSE,1
458,0.391082799857307,0.861430199807411,1.98421695158642,0.663750410063289,0.663750410063289,0.800565329816627,0.863681008707867,1,100,1,no,,,FALSE,FALSE,1
460,0.0754804104651998,-1.79640250664194,1.98421695158642,-1.4934046170392,-1.4934046170392,-1.69278750060087,0.887968546156655,1,100,1,no,,,FALSE,FALSE,1
461,0.378902740331058,-0.883879490153097,1.98421695158642,-0.898748527589876,-0.898748527589876,-1.00019241625926,1.28050418318136,1,100,1,no,,,FALSE,FALSE,1
462,0.478562596586891,0.711313569173788,1.98421695158642,0.279717875458522,0.279717875458522,0.62304545412113,0.767215337643672,1,100,1,no,,,FALSE,FALSE,1
464,0.694089779758307,0.394460199165826,1.98421695158642,1.83127105670107,1.83127105670107,0.392054566510039,0.987840105373137,1,100,1,no,,,FALSE,FALSE,1
465,0.109604151394025,-1.61448953547206,1.98421695158642,-2.7437307069036,-2.7437307069036,-1.56418405461004,0.938653361642281,1,100,1,no,,,FALSE,FALSE,1
466,0.752932551174741,0.315650110937702,1.98421695158642,0.251974967171382,0.251974967171382,0.343453893849577,1.18392719464518,1,100,1,no,,,FALSE,FALSE,1
467,0.187155932928592,1.32823042282251,1.98421695158642,1.22635372398187,1.22635372398187,1.26228593215284,0.90316819890368,1,100,1,no,,,FALSE,FALSE,1
469,0.834704675004921,-0.209222226848336,1.98421695158642,1.12964127208159,1.12964127208159,-0.188948196723353,0.815586188400528,1,100,1,no,,,FALSE,FALSE,1
470,2.72456889780597e-05,-4.40084377327221,1.98421695158642,-2.02904045715549,-2.02904045715549,-4.04434528774812,0.844548412207184,1,100,1,no,,,TRUE,FALSE,1
473,0.371953688744996,0.896889573468519,1.98421695158642,-0.195909557899214,-0.195909557899214,0.916637099478976,1.04452036245804,1,100,1,no,,,FALSE,FALSE,1
475,0.214257733773237,1.24996867062318,1.98421695158642,0.485841679149803,0.485841679149803,1.26179710600886,1.01901551906247,1,100,1,no,,,FALSE,FALSE,1
476,0.229522817813675,-1.20905110878579,1.98421695158642,0.0347654390617439,0.0347654390617439,-1.15450298200287,0.911802542115335,1,100,1,no,,,FALSE,FALSE,1
477,0.219853528791228,-1.23473019137407,1.98421695158642,-1.05348983561276,-1.05348983561276,-1.28743424226283,1.08719132127413,1,100,1,no,,,FALSE,FALSE,1
478,0.28690162059739,1.07071367754098,1.98421695158642,3.07154404932735,3.07154404932735,1.13231832614099,1.1183825225584,1,100,1,no,,,FALSE,FALSE,1
479,0.281180193571675,1.08358642323816,1.98421695158642,0.452933614731092,0.452933614731092,1.14597142123441,1.11846001954693,1,100,1,no,,,FALSE,FALSE,1
480,0.168337197386269,-1.38772221472058,1.98421695158642,0.158788176749285,0.158788176749285,-1.33755974227479,0.929011942236771,1,100,1,no,,,FALSE,FALSE,1
481,0.330142217175837,0.978642255893589,1.98421695158642,0.218201041399688,0.218201041399688,1.05702385967303,1.16659914392814,1,100,1,no,,,FALSE,FALSE,1
482,0.84289535005761,-0.198712256672066,1.98421695158642,1.24919136487967,1.24919136487967,-0.173596058014493,0.763186021568933,1,100,1,no,,,FALSE,FALSE,1
483,0.355966686452968,-0.927414860822199,1.98421695158642,-2.10729111290662,-2.10729111290662,-0.927737214571748,1.0006952870512,1,100,1,no,,,FALSE,FALSE,1
484,0.413474484913058,0.821254736647213,1.98421695158642,2.74749303379909,2.74749303379909,0.873176255919291,1.13044141565917,1,100,1,no,,,FALSE,FALSE,1
485,0.658364432055343,-0.443510300918669,1.98421695158642,-0.0808280383153732,-0.0808280383153732,-0.434082456038269,0.957937213834337,1,100,1,no,,,FALSE,FALSE,1
486,0.261623991511427,1.12900516524983,1.98421695158642,2.18008917622015,2.18008917622015,1.10749351371311,0.962255772388316,1,100,1,no,,,FALSE,FALSE,1
488,0.04175013357534,-2.06279558629469,1.98421695158642,-3.15491415797145,-3.15491415797145,-2.21839349725633,1.1565509777208,1,100,1,no,,,TRUE,FALSE,1
490,0.0358864293729093,-2.12722087007866,1.98421695158642,-1.29008883974119,-1.29008883974119,-2.15010017888562,1.02162666627746,1,100,1,no,,,TRUE,FALSE,1
491,0.105222030623255,1.63501356920891,1.98421695158642,2.09293535625264,2.09293535625264,1.55028593335284,0.899043882661779,1,100,1,no,,,FALSE,FALSE,1
493,0.459901588776054,0.741904669636851,1.98421695158642,-0.0227715674465205,-0.0227715674465205,0.783347052867657,1.11483916799984,1,100,1,no,,,FALSE,FALSE,1
494,0.586569384318568,0.545598229237363,1.98421695158642,-0.587429128903561,-0.587429128903561,0.550303275206301,1.01732165920292,1,100,1,no,,,FALSE,FALSE,1
495,0.371923873553325,0.896945721202617,1.98421695158642,0.594141663343171,0.594141663343171,1.00929303335412,1.26619975804409,1,100,1,no,,,FALSE,FALSE,1
496,0.443611205675716,-0.769190997219598,1.98421695158642,0.720174398918447,0.720174398918447,-0.842556140304169,1.19985650639264,1,100,1,no,,,FALSE,FALSE,1
497,0.0982470319480398,1.66915045002109,1.98421695158642,0.0173616258344624,0.0173616258344624,1.58643735002597,0.903347577739565,1,100,1,no,,,FALSE,FALSE,1
498,0.102991063241154,-1.64572810499564,1.98421695158642,-2.58605437048268,-2.58605437048268,-1.6127664114213,0.960343869014678,1,100,1,no,,,FALSE,FALSE,1
499,0.259927093077621,-1.13305653938209,1.98421695158642,-1.73130117843307,-1.73130117843307,-1.16850631167702,1.06355257118024,1,100,1,no,,,FALSE,FALSE,1
