study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,t2w,se,Nmax,k,k.hacked
326,0.103401742685567,1.63156650372125,1.96472939098769,1.44441317729217,1.25675757150468,0.810361667583798,0.246688110040557,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
327,0.208139296945946,1.26033023517475,1.96472939098769,1.39990525796145,0.428115394466403,0.581251225395627,0.212695867909046,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
328,3.06820389904277e-05,4.20703191753802,1.96472939098769,1.39750679262042,1.46782127715134,2.17092451442758,0.266279560698343,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
329,3.40186504617982e-06,4.69799267585192,1.96472939098769,1.45791930962984,1.81466848531558,2.32863074117025,0.245683834742555,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
330,0.000866704704095931,3.35085260776239,1.96472939098769,1.24010961617615,1.3316316268422,1.65060296917912,0.242646814198203,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
331,0.122831594273696,1.54561465314901,1.96472939098769,1.17065410402569,1.46993188235754,0.768369220925377,0.247136827097288,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
332,0.000588729465879514,3.45894144684922,1.96472939098769,1.483554887378,2.1862545095809,1.71671742792167,0.246326542776183,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
333,0.85123943102996,0.187634525473769,1.96472939098769,0.78950539406104,0.782277180804375,0.0980119466785856,0.272855381448151,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
334,5.06754437908755e-05,4.0881383684924,1.96472939098769,0.884456350823085,1.89617372437107,2.03219224783273,0.24710322150398,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
335,0.0088203785219621,2.62928850571743,1.96472939098769,1.21390619660322,1.06096060861024,1.20865005283452,0.211312245493823,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
336,0.733280701014122,0.340955352879353,1.96472939098769,0.929417720542952,0.133116007858883,0.172529584826874,0.256054332303594,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
337,0.492405563293898,0.686994136300923,1.96472939098769,1.01629684321771,0.902660595672778,0.335465651189294,0.238446008557741,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
338,0.920873899888835,0.099383242290202,1.96472939098769,0.356899324604015,0.518234440971011,0.0505763943591429,0.258981896854563,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
339,0.00328417882512348,2.9540713280285,1.96472939098769,1.08507714587045,1.88842824653905,1.599758622877,0.293269544483918,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
340,0.000153646805285654,3.81436548889566,1.96472939098769,1.22409164637253,1.58360373008927,1.91848313519082,0.252971364220354,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
341,0.00038749568129479,3.57276826198312,1.96472939098769,1.328879186783,1.81764788528688,1.76044525934926,0.242792549256436,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
342,0.140853574798737,1.47496135893415,1.96472939098769,1.00058358133683,0.986482789563514,0.737569287736891,0.250060078586073,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
343,0.934436817264038,0.082305458632436,1.96472939098769,0.475313242515749,0.447728109071519,0.0415538305161032,0.254897073691671,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
344,0.000484059360438991,3.51259810712214,1.96472939098769,1.46696198140261,1.6003490302122,1.84011490259982,0.274430867992384,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
345,0.0746164484549589,1.78655478769042,1.96472939098769,1.42980538784714,1.10513465842755,0.908174563170186,0.258408020468611,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
346,0.0650573711406039,-1.84894268878568,1.96472939098769,0.0808732803750407,-0.186067586442551,-0.940935591346332,0.258983975512149,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
347,0.018616193787904,2.36085964743796,1.96472939098769,1.04149083291168,0.804523581624146,1.17152992577383,0.246244441135574,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
348,0.013248469427842,2.48590473490311,1.96472939098769,0.268574228289569,1.37104918124141,1.26536892333968,0.259098778425083,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
349,2.0000904982693e-05,4.30623234885576,1.96472939098769,2.00419807995021,1.85068839300198,2.04038101846797,0.22450583405082,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
350,0.470248782817243,0.722625087882963,1.96472939098769,1.12367805240683,0.978634993536703,0.386720983210512,0.286397619634085,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
351,0.118901825120233,-1.56208537236352,1.96472939098769,0.43735339856473,-0.18899018602573,-0.841373762771332,0.290113807385333,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
352,0.000706512171888522,3.40832364503286,1.96472939098769,1.12879558440544,1.57711406393488,1.69618277242978,0.247664432262161,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
353,0.00389902644800963,2.89976755835337,1.96472939098769,1.45704753894073,1.45603027492709,1.47199481786652,0.257683249530644,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
354,0.0582216806984234,1.89838794898179,1.96472939098769,1.26610634869493,0.886532392341671,0.931989002998665,0.24101919925345,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
355,0.00011369478910029,-3.89028935843828,1.96472939098769,0.0887202023795988,-0.687911633710279,-2.00453604570085,0.265499635953185,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
356,0.00574841240809194,-2.77378329036932,1.96472939098769,-0.061984839925453,-0.761375713220963,-1.32668182386187,0.228764432690505,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
357,0.00047683469543596,3.51669165585985,1.96472939098769,1.90023756830628,1.39230150038667,1.84630340431828,0.275637028266071,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
358,0.000317446350861998,-3.62598057353968,1.96472939098769,0.29342060274964,-0.961665719420333,-1.85079090182423,0.260533615188686,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
359,0.434675353194544,0.781846924182547,1.96472939098769,0.769944767338887,0.84931912610557,0.379427920382634,0.235513120629365,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
360,0.00706082345366013,2.70515002746327,1.96472939098769,0.940053037607825,1.48984658463103,1.29339350836599,0.228601271478687,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
361,0.0664661129237893,1.83929235238875,1.96472939098769,0.808146101586154,0.976857017632305,0.889720329640419,0.233994418352671,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
362,0.0539894994161977,1.9314813297184,1.96472939098769,0.996836534357494,0.640066228285001,0.933504410059984,0.233588640473654,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
363,0.00461191071744998,2.84582455237128,1.96472939098769,1.10239648161427,1.09765924742185,1.38201914175541,0.235836962556081,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
364,4.49309010984e-06,4.63831356413612,1.96472939098769,1.01788924706687,1.69635864030215,2.37120350763142,0.261346956924974,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
365,0.110766420549963,1.59759379590933,1.96472939098769,0.933228105188947,0.732121943392863,0.800825404382309,0.251271338233948,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
366,9.69032379801614e-07,4.95981707478361,1.96472939098769,1.38191772965799,1.76514512749287,2.46130040622672,0.246262298122336,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
367,0.00335048955090113,2.94778759198684,1.96472939098769,0.94593725377311,1.14456113217445,1.48805610322895,0.254827467370528,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
368,0.000304315528430173,3.63717053928008,1.96472939098769,1.01529178696208,1.70093953750625,1.78353044395297,0.240454951435247,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
369,0.00100982120359535,3.30733342277134,1.96472939098769,0.463261735928852,0.93832918887281,1.58777960860924,0.230475348745099,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
370,0.284896536887108,1.07053400411906,1.96472939098769,1.06336107446001,0.565884932549147,0.55980699930307,0.273448606823013,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
371,0.876475061343715,-0.155519005859674,1.96472939098769,0.75935934850299,0.143909826202743,-0.0801172581079835,0.265390402305704,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
372,0.021476721989094,2.30676287673073,1.96472939098769,0.70632961100336,1.44988226566901,1.14948037090877,0.24831171628852,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
373,0.641036736554213,-0.466534261636712,1.96472939098769,0.579738758656101,0.783118808744423,-0.236246678868242,0.256427345968863,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
374,0.772796006062317,0.288876302667831,1.96472939098769,0.884973606656608,1.30440634203586,0.147743610702309,0.261573403453135,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
375,0.373566523204444,0.890612059500458,1.96472939098769,1.22516562361145,1.44475687572465,0.448269461698821,0.253338482194978,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
376,0.166393549038856,1.38590956024597,1.96472939098769,1.1698961791052,0.322640441792598,0.669436971268227,0.233318731202225,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
377,0.153893820426879,1.4280819842071,1.96472939098769,0.778798019412085,0.317763722819191,0.723213637831398,0.256464308223265,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
378,0.0832671889465345,1.73551373237961,1.96472939098769,0.493728924138997,0.453014765831134,0.843417451892517,0.236172353514935,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
379,0.000827530366560287,3.36393128623464,1.96472939098769,1.52141068925483,2.26553015430385,1.68988559472316,0.252359916852253,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
380,1.04355169635455e-06,4.94469389878733,1.96472939098769,2.19149615065608,2.9277888816017,2.44349271850697,0.244198659066793,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
381,0.00674785079314492,2.72040062599512,1.96472939098769,1.72668782083408,0.815895799382085,1.2753717849224,0.219789973918769,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
382,0.013986194389953,2.46631485220736,1.96472939098769,1.56164419238294,1.32173548193345,1.24838218880517,0.256211188482065,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
383,0.223246397211511,1.21945825243727,1.96472939098769,0.897536971997397,0.441626797814836,0.615591996535751,0.254830880938977,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
384,0.0167426036093127,2.40039596679604,1.96472939098769,0.96098487298461,1.24457342762041,1.26144278126146,0.276165443721579,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
385,0.00105667434933393,3.29432748790947,1.96472939098769,1.04752231393774,0.278875521083227,1.5885879876658,0.232535363262393,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
386,0.0843081346346953,1.72966715625061,1.96472939098769,-0.0098125415214052,0.341489959787493,0.833056576672857,0.231965777393829,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
387,0.206738107186399,1.26422881857737,1.96472939098769,0.587722735901142,1.00424906370524,0.63264541315317,0.250420198377038,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
388,0.00366029996897016,2.91985575397982,1.96472939098769,1.26339996080882,0.676726314637432,1.47652346483613,0.255716005726356,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
389,0.0111301436506452,2.54808752002006,1.96472939098769,1.3750909353246,1.0322498313473,1.34458552196595,0.278450613866928,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
390,0.413828056854606,0.817858990858772,1.96472939098769,0.545932463557217,0.781637831941692,0.414585434268705,0.256963367511976,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
391,0.535698979388687,0.61975956601329,1.96472939098769,0.641397808587948,0.466290962769061,0.313980278353205,0.256660042940536,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
392,0.186578016120506,-1.32258871446048,1.96472939098769,-0.0290630463511439,-0.310133732797158,-0.649364807960802,0.241061509584819,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
393,0.0170959139340071,2.39265243379824,1.96472939098769,1.61036112151801,1.65156133806528,1.20207862197053,0.252409976015906,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
394,0.450599389894542,0.755009641629884,1.96472939098769,1.02914650581966,0.134889229829791,0.386582825434313,0.26216826283948,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
395,0.00244980467604654,3.04499347778712,1.96472939098769,1.36569052607755,1.6243305813306,1.51325308083171,0.246973524822553,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
396,0.981353694492733,-0.0233835245530527,1.96472939098769,0.943391592129008,0.424886575188834,-0.0117980740567937,0.254567109637595,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
397,0.00438698265189321,2.86197308016635,1.96472939098769,1.29545854116285,1.55262932191696,1.4665953165718,0.262596841833391,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
398,6.92400016830382e-05,4.01268738008221,1.96472939098769,1.30448554327005,2.06916231107209,2.0578522059364,0.263001187379191,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
399,0.136017320273821,1.49319815728031,1.96472939098769,0.657203245808257,0.245633000828504,0.726551742576204,0.23675448062238,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
400,0.000360641425691283,3.59201061853274,1.96472939098769,1.5313589986986,1.87715689321454,1.66340726473549,0.214447982145083,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
401,0.291689087995219,1.05554024790611,1.96472939098769,0.419147117926502,0.429138622180722,0.545437742253315,0.267018146575173,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
402,0.00918092762860808,2.61544400576254,1.96472939098769,0.696591829739398,0.906594806665882,1.33019996152618,0.258668180748436,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
403,0.00245961729623775,3.04376837544424,1.96472939098769,0.87503704423112,1.35643008749922,1.49049201264333,0.239792781425906,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
404,0.00891744935934112,2.62551198480243,1.96472939098769,0.943970760662394,0.9517488169816,1.29887654077812,0.244741566726661,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
405,0.0349827668632449,2.11432623596564,1.96472939098769,0.510579798543578,0.134680699613225,1.05114983419137,0.247164022508803,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
406,0.156583658394762,1.41879297759332,1.96472939098769,0.931382249707109,0.607281675888647,0.683805287380381,0.232288039543164,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
407,0.422537668635827,-0.802687231605195,1.96472939098769,0.975497350154313,0.184022603680039,-0.410727512573827,0.261827271940599,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
408,0.0649272710518306,1.84984260727912,1.96472939098769,1.126632514158,1.255023609664,0.916146286411108,0.245278846140856,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
409,0.0055240062223546,2.78691689275328,1.96472939098769,1.28188467127867,1.21338052359131,1.41695749420485,0.258503012729278,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
410,0.000135726311462934,3.84578497637616,1.96472939098769,1.77693454825002,1.59277984945937,1.91529031601783,0.2480271532106,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
411,0.0173864191222359,2.38639020805317,1.96472939098769,0.234094912525218,0.238354985713139,1.18651888051279,0.247210202285689,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
412,0.00839847249228125,2.64614816496424,1.96472939098769,0.527122347794172,0.818543442382352,1.31109431552691,0.245493248735535,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
413,0.00528133498993581,2.80167455673946,1.96472939098769,1.09108495528844,1.56196439448062,1.37330901082273,0.240270895518908,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
414,0.79355035723187,0.261843229665281,1.96472939098769,1.17422788837427,1.09989688541269,0.132218537675023,0.254977583605619,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
415,0.282821396015115,1.07516287242513,1.96472939098769,0.829289448030771,0.606150111621219,0.563212674788311,0.274407717766894,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
416,0.0102421135911908,2.57734761624264,1.96472939098769,1.65349779704375,1.88888636941943,1.25643940668572,0.237649608595846,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
417,0.240798052029602,1.174392352178,1.96472939098769,0.867688095478813,0.607994664495265,0.587816272973348,0.250528293890633,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
418,0.646990159106574,0.458225175134207,1.96472939098769,0.916623977205278,0.614925010854877,0.23956773265416,0.273337207632191,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
419,0.0040307227546327,2.8891605843829,1.96472939098769,0.394310478799446,1.08857011202718,1.44037071910701,0.248545100032566,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
420,0.00132488230397375,3.22881705044909,1.96472939098769,2.07916897710451,2.01468420400135,1.66072093525922,0.264549195425965,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
421,4.21094808833778e-08,5.56820080647351,1.96472939098769,1.86187846184143,2.48612937292968,2.7279512206253,0.240017784599453,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
422,0.0115874067849921,2.53382406732575,1.96472939098769,1.96765973476848,1.18447574173432,1.27483762147107,0.253137699448197,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
423,0.0192515016046145,-2.34824554788377,1.96472939098769,0.115839015596317,-0.289307836324696,-1.15847147078361,0.243379318618004,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
424,0.034249298268711,2.12295475997104,1.96472939098769,0.977569438416833,0.860707048862773,1.10580948586678,0.271318334973221,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
425,0.00133998659459654,3.22550512972945,1.96472939098769,0.450609775162145,0.979223004325128,1.63700402401386,0.257575184819915,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
426,0.0140825319316395,2.46382461065503,1.96472939098769,1.21161391878266,1.12825129761543,1.21638672557692,0.243738293475566,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
427,0.00820768994325148,2.65402274326154,1.96472939098769,0.466814032547641,0.505854220357929,1.38995746467576,0.274279746951321,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
428,3.07993906124241e-06,4.71916352898028,1.96472939098769,0.974476803561064,1.11395105079079,2.51457594350648,0.283922270386357,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
429,0.105123321824531,1.62345671975147,1.96472939098769,0.459860577665638,1.10630017152002,0.771562695780457,0.225871280203337,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
430,0.0343373941246411,2.1219100808379,1.96472939098769,1.1509480540565,0.758699068847848,1.0382286328326,0.239404357929811,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
431,0.27491014697572,1.09302514600955,1.96472939098769,0.867490823584092,1.07841536594295,0.542007925461767,0.245895718677728,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
432,1.25957985192137e-06,4.90611242462489,1.96472939098769,1.92346212099003,2.40187582956864,2.42769329931327,0.244857069450768,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
433,0.299622271636289,1.03832363407345,1.96472939098769,1.10301527294697,0.527242642761459,0.506911383851049,0.238340919203836,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
434,0.230092188620692,-1.20159050502659,1.96472939098769,0.936675092388856,-0.51389105276611,-0.604439487243544,0.253042040616055,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
435,0.000896292393008967,3.34133405579712,1.96472939098769,0.917453263417218,1.55900369445557,1.70472077742954,0.260295532647753,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
436,0.807143908228587,-0.244241849678211,1.96472939098769,0.537745857108018,-0.0733038367641659,-0.126596350630741,0.268659506412616,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
437,0.0062540587140436,2.74581119994058,1.96472939098769,1.14126814011865,1.20615450368589,1.29414318247792,0.222138233210053,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
438,0.00027025356782354,3.6684613937286,1.96472939098769,2.11167025759334,1.67607331817953,1.76771452751065,0.232196867319034,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
439,0.746893334522898,0.322917042411046,1.96472939098769,1.16958055036327,1.08020939879414,0.15517230993864,0.230912008130028,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
440,0.101624229971722,1.64005353358968,1.96472939098769,1.21384762042297,0.659926244758522,0.811531743125545,0.244847106132022,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
441,0.00120083523895326,3.25742170593304,1.96472939098769,1.2253923607125,1.59955427842149,1.78882217081907,0.301568770850143,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
442,4.2588134381113e-06,4.64985039505148,1.96472939098769,1.8419578883628,2.2189522322688,2.19061009874894,0.221948498207618,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
443,0.0886142292841079,-1.70608639412266,1.96472939098769,0.387608761155955,-0.385073487555204,-0.829385441832471,0.236325604159312,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
444,1.44354468105758e-07,5.33609815200702,1.96472939098769,1.4564098558246,1.96564558041009,2.64687213825646,0.246047131450798,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
445,0.141019548566279,1.47434413348779,1.96472939098769,0.619843219049967,1.34950431636073,0.73404888135709,0.247886131671527,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
446,0.564274712794498,0.576888821980738,1.96472939098769,1.05447073339243,0.312515856334153,0.290848779658035,0.254185190544637,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
447,0.649410903751217,-0.454855657676871,1.96472939098769,1.35804626014515,0.833193372323205,-0.234407849274032,0.265581059013054,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
448,0.474978925683655,-0.71494248973472,1.96472939098769,-0.147368797756999,-0.404306363462855,-0.375843005422835,0.276357164332374,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
449,0.384714274950654,0.870008118294618,1.96472939098769,1.10801051077197,-0.0639232683738202,0.44472430877856,0.261297423381789,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
450,0.000481199769261304,3.51421149382347,1.96472939098769,1.1519888076723,0.832130099243084,1.77505241344187,0.255132963137241,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
451,0.457358103273858,0.74378255893471,1.96472939098769,0.571528131123565,0.177551185255047,0.36965346795757,0.247000361731016,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
452,0.0350866563015212,2.11311663719985,1.96472939098769,0.922453516974785,0.936812417701793,1.07034903676969,0.256568837488323,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
453,0.000110147038345349,3.89820970929668,1.96472939098769,1.04776819448836,1.41392231792878,1.89107234239243,0.235334656540007,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
454,0.861180835713851,-0.174961521703369,1.96472939098769,0.409273694535731,0.356496058447208,-0.0884585481966938,0.255619817335707,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
455,0.8533290551942,0.184968296390648,1.96472939098769,1.34740849579736,0.711498704544004,0.087773408760041,0.225180789049483,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
456,1.77136092585701e-05,4.33403797727753,1.96472939098769,1.27832508250431,0.959496490248786,2.13760948248078,0.243260340112872,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
457,0.0471297935558756,1.9900577469994,1.96472939098769,1.9670342703967,0.569895929357209,1.00766713209226,0.256391030809698,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
458,0.000958531014456027,3.32222972921782,1.96472939098769,0.674066418585826,0.682871558788209,1.73545629442207,0.272877697160346,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
459,0.974563440814892,0.0319013961805512,1.96472939098769,0.594274237827091,0.21213792816698,0.0165310175534067,0.268521950335251,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
460,0.869357134638104,-0.164559770963646,1.96472939098769,0.315853659902164,0.606309641761236,-0.0865200693107484,0.276430760714653,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,2000,0
461,7.95800092966982e-05,3.97865621642722,1.96472939098769,0.805771955547183,1.27053261904375,1.93190893180802,0.235776475479142,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,2000,0
