study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,t2w,se,Nmax,k,k.hacked
2257,0.139817375516346,1.47882752689787,1.96472939098769,0.57726059287486,0.508569043055913,0.722243115021211,0.238523827201622,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2258,2.75252184514683e-05,4.23238813308894,1.96472939098769,1.28076180436578,1.46577934729868,2.18800599770177,0.267255123796049,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2259,0.338143388485843,0.958761139779376,1.96472939098769,0.414018985565825,0.289038531872212,0.463744073281158,0.233956921751027,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2260,0.31386199838398,1.00816889316201,1.96472939098769,1.35735434159676,0.691487230268383,0.461625436758742,0.209658694219922,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2261,0.00330323757475126,2.95225350023585,1.96472939098769,1.38220399015227,1.06753082427072,1.43487526309082,0.236222360342041,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2262,0.654755908823886,-0.447433976178721,1.96472939098769,0.551857926237693,0.0113863497476127,-0.225093998337637,0.253087043384967,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2263,0.172200839835587,1.36712761876906,1.96472939098769,1.07150344542847,1.12461588636857,0.684224345118905,0.250483389309835,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2264,0.000418004916864635,3.55236862474424,1.96472939098769,0.994392514926867,0.778730114047528,1.68093484558608,0.223905988425208,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2265,0.000852108970958749,3.35565999705875,1.96472939098769,1.43742379567498,0.773134448543381,1.6910690952535,0.25396086879744,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2266,4.32251193967586e-05,4.12613013544616,1.96472939098769,1.26972693902147,2.03364209408366,2.08658969999359,0.255733884860997,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2267,1.71341462209582e-06,4.84245926772561,1.96472939098769,1.1003902859996,2.02443960689505,2.22737236956608,0.211569813502006,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2268,0.236296045779618,1.18572292970195,1.96472939098769,1.12069330216931,0.551253169335435,0.575164025635969,0.235297326491891,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2269,0.638928574431858,0.469484308079367,1.96472939098769,0.537720604348049,0.657431929604057,0.232750479387057,0.245775736449246,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2270,0.00545591922436666,2.79099728542025,1.96472939098769,1.69509871104537,1.66821949903195,1.37022240137468,0.241025669913462,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2271,2.464986291701e-06,4.76630677083035,1.96472939098769,0.938337583732721,1.53439748224079,2.40677921221141,0.254981411691386,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2272,2.3472589159304e-05,4.26935371644113,1.96472939098769,0.98348303890132,0.93701067043164,2.22526569872591,0.271668616984604,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2273,3.99686201459543e-05,4.14473565321835,1.96472939098769,1.51316760633732,1.61555074192498,2.01760459543338,0.236961856083534,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2274,0.000590442643550419,3.45813978982753,1.96472939098769,1.26928396753337,1.59126007800488,1.69033442288519,0.238924222607289,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2275,0.178616423413476,1.34692294895703,1.96472939098769,1.07504276289221,0.677182655636577,0.682029711595711,0.256401808364698,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2276,0.371069842436119,0.895278564914814,1.96472939098769,0.607023735367663,0.218545910790318,0.459483882925263,0.263405107486134,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2277,0.000764005930339494,3.38641732219271,1.96472939098769,1.28175856211107,0.927474011264283,1.66150127915264,0.240724562450628,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2278,0.0191413057759428,2.35040706837022,1.96472939098769,0.32795118915159,1.20787484033928,1.21736699460663,0.26826059089513,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2279,0.00435452928716691,2.86436489101506,1.96472939098769,1.30910939647819,1.51071591179212,1.40025932419887,0.238979287962654,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2280,0.00757767101693784,2.68124923155714,1.96472939098769,1.05259398284525,1.48388945137482,1.30179983554004,0.235729564879185,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2281,0.00180057307499237,3.13817727423728,1.96472939098769,1.20679793768124,1.26777160686581,1.57158671865112,0.250796663113801,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2282,0.0701337998695944,1.81493715009331,1.96472939098769,0.614081016986228,0.752821827204296,0.841386170482234,0.214915410738751,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2283,0.111215698665195,1.59557998868218,1.96472939098769,1.25531478036705,0.694688873149635,0.737360872096329,0.213561525549154,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2284,2.92141118708213e-06,4.73038436511815,1.96472939098769,1.4809896810007,2.01182570333918,2.36282004228061,0.249498782648286,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2285,0.675505943113405,0.418850058383248,1.96472939098769,0.719816368451943,0.329564059724719,0.210836726869505,0.253381772674309,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2286,0.000565565966974234,3.4699997926884,1.96472939098769,1.85893454842604,1.70965574959543,1.828516291853,0.277676272461071,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2287,0.729736188803163,-0.34567029527317,1.96472939098769,-0.0997304189838393,-0.341144853730076,-0.182522895105306,0.278811431543027,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2288,0.226236369852792,1.21160677495411,1.96472939098769,0.980508116948221,1.09884913318225,0.621848887357914,0.263418539171348,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2289,0.904275410697898,-0.120323384803517,1.96472939098769,0.238874813753091,0.2576594665556,-0.061088069685451,0.257758338264887,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2290,0.030090353439275,2.17511439648361,1.96472939098769,1.02550265861016,0.623068058214273,1.09373717907693,0.25284929359893,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2291,0.00260265038598022,3.02640204924631,1.96472939098769,0.513288279774083,1.12605710463986,1.5229649413135,0.253236654392075,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2292,0.853374053660825,-0.1849108957319,1.96472939098769,0.584275423640334,-0.180243552777162,-0.0917037529892085,0.245951352116539,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2293,0.781038031452567,0.278116627969983,1.96472939098769,0.989139616935859,1.04327556294707,0.139751585480591,0.252498950328496,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2294,8.51084090483247e-08,5.43664263878114,1.96472939098769,1.76494766048914,2.11571960886703,2.5713225578272,0.223692563157222,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2295,0.523252694623208,0.638789915932718,1.96472939098769,0.793898182751029,0.773439405331376,0.313432542189021,0.240753199289329,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2296,2.26966918763097e-06,4.78368111911639,1.96472939098769,1.59005178776457,1.63866293002932,2.35001145600961,0.241332335156845,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2297,0.352105797665089,-0.931383137143655,1.96472939098769,0.635213492154694,-0.164700839945636,-0.453540876925281,0.237124336938202,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2298,0.0980751127105572,1.65736060646786,1.96472939098769,0.365727071216747,0.0650561407102211,0.822966900362215,0.246564593672536,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2299,0.00473886038412264,-2.83702354296346,1.96472939098769,0.317262970995604,-0.35788982879655,-1.38728196879209,0.239113228624192,0.25,500,1,affirm,TRUE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2300,0.808054435849383,-0.243065633504161,1.96472939098769,0.607987588246582,0.0929746127694587,-0.117106479279361,0.232121158964762,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2301,0.898961772321504,-0.127037651677951,1.96472939098769,0.811192608705248,0.1899413167354,-0.0636978378190339,0.251411111021152,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2302,0.0207352473755707,2.32014970065062,1.96472939098769,1.15651777425297,1.24043240527508,1.13043621518888,0.237388737079754,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2303,1.27312172763349e-06,4.903911942324,1.96472939098769,1.47679109094289,2.02454354732228,2.4959043250652,0.259042212634999,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2304,5.90770115500667e-06,4.57896293557238,1.96472939098769,1.34046313750908,1.92043119089243,2.1920531433787,0.229175348986155,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2305,0.685767868789504,-0.404841008418919,1.96472939098769,0.868873620711241,-0.354302293964084,-0.215446979229549,0.283212111913359,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2306,0.0559108988914225,1.91619796160852,1.96472939098769,1.03185346683978,1.05669128443562,0.916296745167818,0.228660706013322,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2307,0.0862287536855979,1.71903184299086,1.96472939098769,1.14519473607098,0.767528854935953,0.864680873508603,0.253013597738574,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2308,0.000446713702109252,3.5344087669956,1.96472939098769,0.939087074701579,0.740213780778148,1.79253064071511,0.257216973878263,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2309,0.00986073810196929,2.59061445192753,1.96472939098769,0.147688528823863,0.575924622307429,1.22120577354012,0.222214364723058,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2310,0.126831423081814,1.5292689530647,1.96472939098769,0.926824663046957,1.27017035186135,0.801959285835391,0.275002661847435,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2311,0.00366110958521701,2.91978563173863,1.96472939098769,-0.0678146433833384,0.82533196842079,1.47108439062627,0.253847704461767,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2312,0.413018749025712,0.819278328041279,1.96472939098769,0.511434765579988,0.602149683117562,0.413901208416916,0.255229256321465,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2313,3.16530481668832e-06,4.71334936417854,1.96472939098769,1.39951505271415,1.91522377525281,2.31508703003673,0.241254476298959,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2314,0.173158839608271,1.36407516750049,1.96472939098769,1.10401166601888,0.383080153214884,0.690383266151089,0.256155630672679,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2315,0.0394976609779783,2.06438275235687,1.96472939098769,0.839149765577966,1.17197027753972,1.02449810829097,0.246287220658016,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2316,0.000281249959162244,3.6579730278424,1.96472939098769,1.25403484500076,1.12246733772031,1.77096132113887,0.234388961241945,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2317,0.0201827507175497,2.33039955456719,1.96472939098769,0.750896953657344,0.962518019545817,1.15059210727475,0.24377098036408,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2318,0.238885762035061,1.17918669625093,1.96472939098769,0.868088262054028,0.795095531427672,0.560240504181745,0.225727185624958,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2319,0.00254466679294197,3.03333395983618,1.96472939098769,1.35688786690478,1.45588449677668,1.50052130865904,0.24470558397537,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2320,0.0485271004023867,1.97756950919885,1.96472939098769,0.833610815586403,0.780296874693169,0.984284215604957,0.247729386159069,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2321,0.0627762677738047,1.86494217719528,1.96472939098769,1.17609592507184,1.05469184597196,0.90819488077564,0.237152308853394,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2322,0.00187855413389973,3.1254813629504,1.96472939098769,0.659171459081546,0.635801626992279,1.47089472060997,0.221477366687538,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2323,0.0201708010760028,2.33062394247439,1.96472939098769,2.20312589848864,1.62777878251402,1.16069493033497,0.248022892362902,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2324,0.444915068085998,-0.764526270697425,1.96472939098769,-0.0603231686827057,-0.239603114083198,-0.386889591077623,0.256088021367354,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2325,0.0108793072869674,2.55613511061196,1.96472939098769,1.3203612979565,1.51526407997205,1.29076498320826,0.254992107600943,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2326,0.050223198949229,1.96281148497156,1.96472939098769,0.98688285808535,1.05790063819776,0.929454611855489,0.224232827037498,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2327,0.000436864704843873,3.54044515940552,1.96472939098769,1.21244886322535,1.21178931294928,1.87070197886424,0.279185891685351,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2328,0.00157774575869555,3.17746959357708,1.96472939098769,0.920130321834402,0.562565149954852,1.61145091960075,0.257200233553083,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2329,0.00314246543530556,2.96789859525042,1.96472939098769,0.924132860309528,1.41729790528038,1.47501761111125,0.24699962551534,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2330,0.00100135985415429,3.30974175699857,1.96472939098769,0.643399432201811,1.02163034213467,1.6308670026744,0.242800106577625,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2331,0.217147906652808,1.23570969172241,1.96472939098769,0.661521149569859,1.56303423025007,0.654847926883752,0.280832915179487,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2332,0.181442377334545,1.3381948549763,1.96472939098769,0.937945384201075,0.930777261201786,0.67699406417022,0.255935783121356,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2333,0.013936558933409,2.46760381893976,1.96472939098769,1.46354943634484,1.15693843078751,1.13071003095677,0.209967280149352,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2334,0.886154913902874,0.143244496083075,1.96472939098769,1.23884086961137,0.615968181002083,0.0701517169281653,0.239839506200354,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2335,0.0547565977849184,1.92532588915556,1.96472939098769,1.38048303065399,0.560759758340612,0.929688735271314,0.233166759084374,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2336,0.0021078019985185,3.09078640470756,1.96472939098769,1.22656077147108,1.28123058136756,1.51725295429529,0.240978333714916,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2337,0.00317234805040667,2.96493612529802,1.96472939098769,1.83250266836915,1.06415771897035,1.51356324721535,0.260597631233682,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2338,0.288460902403481,1.0626363071258,1.96472939098769,0.643706330957542,0.301034314310785,0.516922085264053,0.236636032075442,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2339,0.000195715576442651,3.75241964955903,1.96472939098769,0.827181375702172,1.44431107664308,1.88040950173839,0.251120444298655,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2340,0.520396045801951,0.643190350027393,1.96472939098769,1.14045250649737,0.484471183178442,0.349171390898266,0.294712302796779,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2341,0.0281279030618962,2.20191787855256,1.96472939098769,0.572495752629423,0.585220778918841,1.11302945194398,0.255511868147933,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2342,0.280601628983902,-1.08013997737229,1.96472939098769,0.818737325363671,0.0462934102302061,-0.530601737116137,0.241311075126594,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2343,0.0512942724058278,1.95370641967848,1.96472939098769,1.17707790599333,1.48822575777576,0.986268696737825,0.254842520252246,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2344,0.0131981161928548,2.48727681337933,1.96472939098769,0.730610408420926,1.3997311886327,1.12492392501576,0.204549331410763,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2345,0.185854296541818,1.32476848921169,1.96472939098769,1.11745245137673,0.812611758640276,0.66798380677605,0.254244689223232,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2346,0.0483518319539962,-1.97911919251785,1.96472939098769,0.644378072415401,-0.41738353093445,-0.965258159009018,0.237871856305014,0.25,500,1,affirm,TRUE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2347,0.634900629138252,-0.475132219838825,1.96472939098769,0.489836757100386,-0.082573322695951,-0.235248559657886,0.245146096474012,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2348,0.512602759987449,0.655259324592042,1.96472939098769,1.49924257279447,1.20874260042803,0.325660804119023,0.247004327487289,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2349,0.285420187434223,-1.06936955254471,1.96472939098769,0.806107712103484,0.302643573884185,-0.560713449025203,0.274932649229233,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2350,3.52658922224927e-06,4.69030487353103,1.96472939098769,1.24689639501573,2.04491022426527,2.40932808313062,0.263869831263664,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2351,0.000325875695763743,3.61902402409728,1.96472939098769,1.37016331885003,1.30045475157972,1.76295643714585,0.237301361390744,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2352,3.11553196543849e-07,5.18681330916268,1.96472939098769,1.27295189387789,2.08926054547992,2.74884016913524,0.280865078331631,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2353,0.89213900180368,-0.135667309968604,1.96472939098769,1.18961735746196,0.719116148320417,-0.0718665768901054,0.280610224277281,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2354,1.30889476343205e-07,5.35485047474594,1.96472939098769,1.40091777257968,1.70836666337582,2.76984989060919,0.267557894857391,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2355,0.95414577457341,-0.0575303314225313,1.96472939098769,0.847535140384989,0.272504806246708,-0.0296790325836188,0.266137289424012,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2356,9.58139119069849e-08,5.4142304484284,1.96472939098769,1.22847415406526,1.6596121351707,2.6295742704991,0.235883416562505,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2357,0.00541476071889781,2.79348629270536,1.96472939098769,0.893330743822855,1.04676977658133,1.36796138124064,0.239802984980511,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2358,1.54235480699353e-08,5.75165351488403,1.96472939098769,1.49447565166774,2.22224580710251,2.90701025058991,0.255451051471367,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2359,0.566854413020937,-0.573071521543988,1.96472939098769,0.621453637398827,-0.260145576814228,-0.289608298712561,0.255390272098528,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2360,0.504411172711398,-0.66804901600815,1.96472939098769,0.18849293377841,-0.165205762778109,-0.331688675910341,0.24651572743084,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2361,0.44843739434491,0.758621124157612,1.96472939098769,1.11724591943266,1.10954136794715,0.376841989251826,0.246756562731278,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2362,0.0233107080685282,2.2753078717037,1.96472939098769,1.01410770749376,1.14519591627349,1.1499654776591,0.255440212688231,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2363,0.130572382708059,1.51434146648822,1.96472939098769,0.648949608025335,0.517396222556845,0.734242493703772,0.235088508971611,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2364,0.0254719571306627,2.24089484071495,1.96472939098769,1.15393866422668,0.638008336649679,1.10928795956074,0.245044886777443,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2365,0.916158587236362,-0.105327096445348,1.96472939098769,1.29305274233508,0.455991307459814,-0.0510597488352131,0.235005011665171,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2366,0.290540102744891,-1.05805979326075,1.96472939098769,1.12296660381666,0.00779695509712997,-0.544095604724464,0.264441743967091,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2367,0.158563373294868,1.41203354752928,1.96472939098769,1.46531637574753,0.855164915433548,0.699675303438821,0.245529149665463,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2368,0.11545344734014,1.57689480934803,1.96472939098769,1.11464590768855,1.02061777400129,0.799505166668338,0.257061538278692,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2369,0.000779467214806624,3.38078845475781,1.96472939098769,0.792985462755194,1.36653087914212,1.76070168197133,0.271228651658156,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2370,0.0673522454816894,1.83330831248351,1.96472939098769,0.578393790407684,1.03148175223799,0.909974814054269,0.246369946553688,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2371,0.50797386429538,0.662473188419383,1.96472939098769,1.16634819738371,0.84657182758889,0.32419267972279,0.23948030139433,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2372,0.483218195023021,0.701660227131038,1.96472939098769,1.05020503440425,0.207024268896671,0.3488163031917,0.247138172394914,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2373,0.0336162549577358,2.13053017492305,1.96472939098769,1.17019504723162,1.03768932267438,1.0915610924727,0.262494806682618,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2374,0.000446448707355513,3.53456954254716,1.96472939098769,1.57612915167775,1.89300720764125,1.82880213823972,0.267707402380856,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2375,0.00541988368541575,2.79317555632652,1.96472939098769,0.957046392617237,1.06582619973748,1.33499770596954,0.228436013872502,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2376,3.54227080049411e-07,5.16155333666071,1.96472939098769,1.37077229946511,2.69197214111074,2.71138804077274,0.275944989926544,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2377,0.0146696286700034,2.44896664672875,1.96472939098769,0.952423965556229,1.25472730271589,1.20261292667512,0.241149293914161,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2378,0.00192940579163841,3.11746139597448,1.96472939098769,1.78332165671321,1.98442333482966,1.63656343511276,0.275590040719777,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2379,0.011838732882288,2.52619648276069,1.96472939098769,1.05899192381801,1.04217997582515,1.28243862097181,0.257714541718088,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2380,9.78489789498184e-06,4.46782016539049,1.96472939098769,1.65490492946455,2.44454145657363,2.25995720360528,0.255863927615079,0.25,500,1,affirm,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,1,10000,10000
2381,0.479308822799463,-0.707946811741799,1.96472939098769,0.843212527070976,0.885761652360908,-0.340271889445356,0.231020694321247,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2382,0.348909211402698,0.937589039045458,1.96472939098769,1.00605159622261,0.870061628225993,0.470573494186163,0.251900992868807,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
2383,0.124856571514426,1.53728819062128,1.96472939098769,1.57717035860147,0.46841029162102,0.765789154817381,0.248146321215793,0.25,500,1,affirm,FALSE,FALSE,FALSE,1,0.25,0.25,0.5,1,10000,10000
