study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
332,0.00963484881122027,2.69424736680064,2.00957523712924,1.45570476927661,1.47709617236043,3.08141010418008,1.30804917276756,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
334,0.0320016947926019,2.20737275280698,2.00957523712924,0.898567965129825,0.399184387012808,2.24792982600596,1.03708450239014,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
340,0.0135554679809262,2.56135168883405,2.00957523712924,1.25989431457489,1.51385334967175,3.08812731279717,1.45362360055827,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
343,0.0326299878390659,2.19897859376557,2.00957523712924,1.07230458892724,0.999065959739291,2.39357463627348,1.18481882255907,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
344,0.0200582164272378,2.40370025302801,2.00957523712924,0.84937168460569,0.710083627157593,2.18057990127978,0.822968838850515,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
349,0.00221474591095647,3.22972907466889,2.00957523712924,1.35133778621299,1.37788311355648,2.88647613850976,0.798736916010728,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
351,0.0223785254735244,2.35857083104659,2.00957523712924,1.28897971038178,1.40905542426382,2.47468237632913,1.10088279506454,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
355,0.00996716219240511,2.68121776065576,2.00957523712924,0.875734036853516,0.560205515726744,2.25053161657435,0.704540660036341,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
358,0.000299221158842997,3.89322801208297,2.00957523712924,0.499475874540646,0.587701915868252,3.70282050852875,0.904577210055068,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
361,0.0245727589500192,2.31959932610366,2.00957523712924,1.04374402828379,1.38660960253541,2.24168080536984,0.93394563887283,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
367,0.0470603920896333,2.03710099109561,2.00957523712924,0.976595598759803,1.26181890910131,2.16308153814748,1.12751067180352,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
373,0.0251310604533116,2.31018116336115,2.00957523712924,1.23545192097999,1.29283198471656,2.2866493560401,0.97973149581547,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
377,0.00307799438921975,3.11424596480208,2.00957523712924,0.536911182678298,0.666807866246714,2.84479821129603,0.834443837456565,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
379,0.00912053602494762,2.71525083664805,2.00957523712924,1.06405408640526,1.36110961650227,2.22768338114556,0.673111510971323,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
384,0.00902452590337616,2.71929196034405,2.00957523712924,1.67146828220698,1.97646358804988,2.49717753183787,0.843309825006857,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
385,0.0469268480167849,2.03838648489683,2.00957523712924,1.08479584943455,1.06372300888504,2.23417839944244,1.20133086413047,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
393,0.0371468645100968,2.1425071617093,2.00957523712924,0.839857372459975,1.22251898114126,2.31696407196625,1.1694833262392,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
398,0.0268714697598537,2.28197387843878,2.00957523712924,1.77939197736143,2.11773307285901,2.26635614412377,0.986358922948222,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
399,0.000530532897104513,3.70915856786278,2.00957523712924,1.33149322957377,1.24766914325326,4.09860331088792,1.22101492668843,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
403,0.0079308989586581,2.768350144396,2.00957523712924,1.3227161066099,1.85510596030676,2.38556780448827,0.742576995762998,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
411,0.0229370933261427,2.34833624491588,2.00957523712924,1.41404129940179,1.62346583563674,2.15763053232911,0.844177156406818,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
419,0.0100944751792643,2.67633143729413,2.00957523712924,0.979050462337456,1.0259448010085,2.33832578634874,0.763361489919548,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
425,0.0166082967261625,2.48036539614467,2.00957523712924,0.910203805104971,0.887762907868202,2.400503283628,0.936641251617205,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
426,0.0449235074395194,2.05806188848057,2.00957523712924,1.12239634842053,1.212364446616,1.8720850106181,0.827435731294207,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
429,0.00640598340947063,2.84838908639024,2.00957523712924,1.34723195573642,1.25909385055322,2.85712661616733,1.00614447734885,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
430,0.0270756604012276,2.27877195424262,2.00957523712924,1.28579216739291,1.49279550173462,2.08083299401487,0.833820790066222,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
432,0.0165972407917131,2.48063341995811,2.00957523712924,1.22441636930975,1.00908708195383,2.22849363316597,0.807044746023341,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
434,0.0077799477648567,2.77560603866501,2.00957523712924,1.01329979528331,1.0621456174814,2.80758463674337,1.02317534634868,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
435,0.0088475685551711,2.72684499127303,2.00957523712924,0.975727000712721,1.04545673893616,2.85886468704594,1.0991736243013,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
439,0.0493343757121756,2.01568288296134,2.00957523712924,0.370152184348769,0.231214623187319,1.85759267711134,0.849291084452956,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
440,0.0444061745251463,2.06326646763018,2.00957523712924,1.39329370459831,1.44726701329193,2.07209217897023,1.00857338367035,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
443,0.00483833692993499,2.95172744296084,2.00957523712924,1.64245463961229,1.79169085624271,2.97000452594615,1.01242233176823,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
444,0.0419952812641676,2.08824002707108,2.00957523712924,0.638123394894951,0.764535982400476,1.80333729413029,0.745749715794086,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
450,0.013235276517816,2.57078488264127,2.00957523712924,1.30664460703595,1.90625676059391,2.62720544080233,1.04437530694935,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
452,0.0390981787855747,2.11996121320661,2.00957523712924,0.774291938802768,1.15418691694182,1.9891207132296,0.880372461955252,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
463,0.0123452836239565,2.59814198342701,2.00957523712924,0.654737112830182,1.4739313566231,2.38853095206008,0.845154261321314,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
475,0.0226338673848874,2.35386416431719,2.00957523712924,1.17806988039255,1.56671528889705,2.49017356231078,1.1191709831627,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
477,0.00460904357447824,2.96940165059667,2.00957523712924,0.982908808071118,0.970052201716723,3.2119576371518,1.17004273991838,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
481,0.0162159756597977,2.4899766038355,2.00957523712924,1.10813297261073,1.31918440070879,2.28955785397133,0.845498246426828,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
484,0.0345059674735185,2.17473708369709,2.00957523712924,1.20112911649487,1.40908186772238,2.68635247984524,1.52585221533883,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
487,0.00629943456384126,2.8546225620915,2.00957523712924,1.23893127289245,1.39911017602361,2.942962154674,1.06284997473285,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
488,0.000614991056446108,3.66101522305107,2.00957523712924,1.38676157617046,1.77974535098248,3.55664076016205,0.943793393873951,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
490,0.0415948592526115,2.0925083007091,2.00957523712924,0.565789212185352,0.648915661736127,2.14132920714071,1.04720691778668,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
496,0.00342321343222977,3.07646573101167,2.00957523712924,1.13256425767009,1.21192529498045,2.59253454814002,0.710141578897758,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
499,0.00454392968505904,2.97457034869305,2.00957523712924,0.721233075408391,0.66363017777195,3.16609452658916,1.13292005566013,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
502,0.00100464145939059,3.49889667457362,2.00957523712924,0.67130026862662,0.860795855938888,3.15487649185259,0.813022358106891,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
504,0.0477881131051258,2.03015102310875,2.00957523712924,0.710085204583751,1.1291684820221,2.0197009490174,0.989731622500273,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
506,0.0151277703417885,2.517782948565,2.00957523712924,0.785513911523441,0.865134055937913,2.67889967444,1.13207792755758,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
508,0.00560948647408446,2.8975291343467,2.00957523712924,1.41804553571804,1.3295770955301,2.76101011743263,0.907988552670524,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
509,0.00109036823283518,3.47150013655664,2.00957523712924,0.81257998689075,1.02018302716418,3.67469538336479,1.12049084929907,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
510,0.0428816651245234,2.07891650050845,2.00957523712924,0.944650413197354,0.749261486037442,1.96142553488642,0.890163037922185,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
511,0.00591896172464981,2.87770985256085,2.00957523712924,1.05702720661591,1.18588936244605,2.96347732297482,1.0604964258297,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
513,0.0284288918705683,2.25807876059486,2.00957523712924,1.67414124131211,1.74917291164141,2.25814985102866,1.00006296640676,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
516,0.0210964950784379,2.3829559346378,2.00957523712924,0.838161570797604,1.04086263464975,2.49054568777778,1.09233790205729,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
523,0.0353010309494274,2.16481213706086,2.00957523712924,1.39275775543902,1.47288540363659,1.81915028475019,0.706149619132809,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
526,0.025772463860592,2.29958884514913,2.00957523712924,0.636927763639508,0.836079555267262,2.40117371303362,1.09030191252989,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
528,0.00361634666572233,3.05686234362583,2.00957523712924,1.26615367447422,1.56662719587213,2.81727770914377,0.849390802538753,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
530,0.0158968651488434,2.49795087861351,2.00957523712924,1.21820011593835,1.34909386396242,2.2014322901563,0.776681350202015,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
543,0.0401489546833265,2.10822557286471,2.00957523712924,1.41482736361034,0.915744500697557,1.70596158667933,0.654793472990622,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
548,0.0319829740751966,2.20762509242877,2.00957523712924,1.0785643210608,0.966627858946199,1.74567904120243,0.625285203854362,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
551,0.0100537890969017,2.67788680527486,2.00957523712924,1.25074636853587,0.642200420397105,2.42575786538601,0.820560232826538,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
552,0.0289290532349491,2.25065145568983,2.00957523712924,1.3104586346826,1.39516446072087,2.21565449085905,0.969142384517973,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
553,0.042933919146816,2.07837212071346,2.00957523712924,1.02004059753457,1.02934388179667,2.30608279692775,1.23112790650414,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
556,0.0343562262612059,2.17662882789174,2.00957523712924,1.11421056612122,1.29982172008373,2.10140871454707,0.932078100733534,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
559,0.0140069172566988,2.54839048297983,2.00957523712924,1.67643383977319,1.81412993891782,2.29472662046959,0.810830279490887,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
563,0.000251297392231267,3.94857664080956,2.00957523712924,1.42126529658255,1.47492375907926,4.23794360313688,1.15193825750056,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
564,0.0289937375898937,2.24969924213559,2.00957523712924,0.929463101923553,0.483503210993844,2.32784235599582,1.07067634607621,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
569,0.00159264761794162,3.34332243196332,2.00957523712924,1.09391636695378,1.1290132026504,3.0356273350829,0.824404560025559,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
572,0.00554082912038803,2.90206357569187,2.00957523712924,1.27862835126035,1.09791304420018,2.84861891996441,0.96350697796411,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
580,0.0365429299338681,2.149695775706,2.00957523712924,0.569523928651652,0.557599667094304,2.04937869165731,0.908846264594891,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
582,0.0378726364073626,2.13400277024397,2.00957523712924,1.18945936751408,1.49490454623919,1.80905377884217,0.718642665396197,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
583,0.0287792729850445,2.25286363223087,2.00957523712924,0.794946702290253,0.63329308463668,2.36382829880064,1.10093593240819,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
585,0.00469344966021857,2.96280204724962,2.00957523712924,0.86984708650188,1.78988597407072,2.73911273897753,0.854701651849185,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
587,0.0290237077554296,2.24925869235344,2.00957523712924,1.32318710466617,1.2188274459185,2.20794375181946,0.963600897357972,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
589,0.0150835870830682,2.51894985403807,2.00957523712924,1.06114856400502,1.06505924449498,2.15038717275267,0.728776362067097,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
596,0.0435108664558417,2.07239956855789,2.00957523712924,1.25382206360197,1.2488430275476,2.07213184565344,0.999741646721387,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
597,0.00920731193563049,2.71163191967457,2.00957523712924,1.18388391636258,1.37731280336165,2.82708017504886,1.0869630354037,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
603,0.0108925853763172,2.64692878551029,2.00957523712924,1.15642283493242,1.58161698835748,2.23156529824517,0.71077915825308,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
604,0.0464607056874383,2.04289857336781,2.00957523712924,0.878373921719895,0.690344241679436,1.909194349602,0.873386893635986,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
605,0.00504882543775639,2.93617735280967,2.00957523712924,1.35605016402568,1.48506502925986,3.20944251286705,1.19479840178174,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
608,0.00466060790876812,2.96535663665329,2.00957523712924,1.36789093217474,1.21403229328533,2.91807679475379,0.968366081259751,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
609,0.03334555840764,2.18959042380331,2.00957523712924,1.30001137865148,1.73900419844378,1.69017182622833,0.595848631418029,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
610,0.00160466986166155,3.34075370760987,2.00957523712924,1.03473051791689,1.02152897136677,3.25494098547077,0.949286532618683,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
619,0.00954242093699681,2.69794473288987,2.00957523712924,0.728646004847981,1.23560859562939,2.76948953632272,1.05373974080757,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
624,0.00586415832114303,2.88114829008805,2.00957523712924,0.946375475326562,1.02952739440064,2.20781142165829,0.587209033825802,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
628,0.0358136495708906,2.15851677768469,2.00957523712924,1.34965413301807,1.15062363418365,2.19679006413723,1.03577697817126,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
629,0.00297897413940087,3.12581860709122,2.00957523712924,1.22691547716661,2.27904120456686,3.32585716937152,1.13208658578023,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
630,0.00319023746379204,3.10154365906301,2.00957523712924,1.28583806213089,1.35158108605286,2.59315872410755,0.6990406039987,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
633,0.00587797192872157,2.88027880142116,2.00957523712924,1.44144506710729,1.82771725302004,2.73731930630073,0.903195707453147,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
636,0.00971607121529191,2.69102505501758,2.00957523712924,0.929291909693175,0.954366762203438,2.45227091733247,0.83042690737429,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
637,0.0265181990968286,2.28756502942772,2.00957523712924,1.5176704099251,2.3356931619234,1.88077110758896,0.675966216932848,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
639,0.0223807300026811,2.35852998992218,2.00957523712924,0.614688516855474,0.759256572784098,1.94127096484636,0.677469132261756,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
640,0.000460272815515169,3.75518999113235,2.00957523712924,1.10723750515905,1.37842874509987,3.59412351789284,0.916056302671187,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
641,0.0429620610133795,2.07807917927687,2.00957523712924,0.831468382336492,0.937543449321205,1.91793451433483,0.851811241096646,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
643,0.00859449714887619,2.73789212457913,2.00957523712924,1.26755933439637,0.872884131172353,2.54739054772574,0.865682026955046,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
644,0.0143163563283925,2.53972420326864,2.00957523712924,0.90344051904491,1.10046827145282,2.24577334140059,0.781913531432014,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
651,0.0182888724886652,2.44138795981598,2.00957523712924,1.06317887979155,1.35498638321105,1.94901148251457,0.637316553139135,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
652,0.0300155092162429,2.23490243071237,2.00957523712924,1.14686089218008,1.69069878013118,2.34359128924432,1.09963008821616,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
654,0.0312884012724512,2.21708088848507,2.00957523712924,1.15045602456441,1.47469210424296,2.18811425758938,0.974040276595713,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
655,0.0399141990267547,2.11082394430413,2.00957523712924,1.40766985479215,1.78667570487713,1.91512570696282,0.823171920857567,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
657,0.0354876307256722,2.16251129561023,2.00957523712924,0.91081253505761,1.39981772612868,1.86623982601085,0.744763076090842,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
661,0.00742340402114052,2.79327443604661,2.00957523712924,0.697218822343781,0.455543902299134,2.97163227516826,1.131782357472,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
663,0.0126893831249964,2.58735788886583,2.00957523712924,1.69316503230039,1.1830426255997,2.28860116130408,0.782397073135115,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
666,0.0402594582844608,2.10700706890221,2.00957523712924,1.5743497607517,1.82212286572968,2.40371487018714,1.30146926081746,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
669,0.0454404559776458,2.05291295773931,2.00957523712924,1.41614349643871,1.86513989166223,2.01971257377641,0.967916886031696,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
671,0.0417845137599059,2.09048224214094,2.00957523712924,1.04306962108774,0.574140553379872,2.11309932328781,1.02175519946618,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
672,0.0107073590929016,2.65357220521855,2.00957523712924,0.70681363773021,0.357585601860882,2.81733361090362,1.12723569803896,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
674,0.0300167908166988,2.23488415332164,2.00957523712924,1.00566905111204,0.846151583872556,2.35332563469292,1.10880204678358,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
677,0.00225090567694199,3.22409754022301,2.00957523712924,1.18189148773369,1.90012148328612,3.33095173141732,1.06738312951567,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
682,0.043304646499888,2.07452639085688,2.00957523712924,0.888415691192624,0.988682681553042,1.80480944086991,0.756876079854338,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
683,0.0487701940002066,2.02091576538392,2.00957523712924,0.945676868553466,1.28051282177776,1.83777994096114,0.826971590426632,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
686,0.000219212779170826,3.99166403122513,2.00957523712924,1.26567940028674,1.97320722384143,3.25584476996977,0.665302905580966,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
690,0.00248146799900678,3.19007890879686,2.00957523712924,1.17554512452176,1.80664211177699,4.10859283985448,1.658759252634,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
691,0.032855574289258,2.19599949172208,2.00957523712924,1.09279528419058,1.16126946403,2.37800282822535,1.17262800819576,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
692,0.0394893689234073,2.11556030580184,2.00957523712924,1.15764550612115,0.923062743800427,1.91469517123604,0.81912176257577,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
697,0.0041370559460423,3.00852688288725,2.00957523712924,1.00435807812875,1.19675802594634,2.64562619583452,0.773302067339831,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
698,0.0428159284690258,2.07960216326452,2.00957523712924,0.542050773901981,0.725639510138886,2.25119291947838,1.17183079608152,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
699,0.0159322920677756,2.49705847139427,2.00957523712924,1.27654271980199,1.49678739128495,2.52562157717083,1.02300824632026,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
700,0.0491583408590064,2.0173100558751,2.00957523712924,0.842935752209854,0.797999784437997,2.22586318152654,1.21745137569605,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
712,0.0455668526883439,2.05166176264639,2.00957523712924,1.66250735465054,2.31539357683021,1.90396709625708,0.861206598340724,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
713,0.0255688290527619,2.30292601179181,2.00957523712924,0.939744164654349,1.12657759816527,1.99213044247604,0.74829970471514,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
714,0.0254544736453315,2.30481047238327,2.00957523712924,1.47551641376025,1.38857936288216,2.0962707445312,0.827226254478265,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
716,0.00638393769440691,2.84967090618131,2.00957523712924,0.822795377865509,0.797417024708814,2.13833651959222,0.56307038929541,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
717,0.0468461121160033,2.03916518730534,2.00957523712924,1.33966072265212,1.18422199865589,1.89611831379709,0.86462153721059,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
724,0.0340213511111273,2.18088586843558,2.00957523712924,1.07232650603469,1.73578675254155,2.32469220606476,1.13622683574943,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
727,0.0301011747193771,2.23368224104817,2.00957523712924,1.22251801666841,1.24294639294674,2.34385017527359,1.10107502368614,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
